name,country,state,address,reg_no,product_codes,device_names,device_class,specialty,k_numbers,source
LISI MEDICAL Remmele,US,MN,441 93rd Ave NW Coon Rapids MN US 55433,3000203391,MNH; MNI; NKB; KWP; KWQ; NDP; DZE; MAX; OTN; GFC; OSH; HWC; LXH; JDR; MBI; OVE; GZL; DZA; MRW; NHA; OUR,Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Thoracolumbosacral Pedicle Screw System; Appliance; Fixation; Spinal Interlaminal; Spinal Intervertebral Body; Accessories; Implant; Dental; Endosseous; Root-Form; Intervertebral Fusion Device With Bone Graft; Lumbar; Mesh; Surgical; Synthetic; Urogynecologic; For Stress Urinary Incontinence; Retropubic Or Transobturator; Driver; Pin; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Screw; Bone; Orthopedic Manual Surgical Instrument; Staple; Fastener; Nondegradable; Soft Tissue; Intervertebral Fusion Device With Integrated Fixation; Cervical; Electrode; Depth; Drill; Intraoral; System; Facet Screw Spinal Device; Abutment; Sacroiliac Joint Fixation,2; 1; U,"Orthopedic; Dental; General, Plastic Surgery; Neurology; Unknown",,openFDA
MICRO PRECISION SWISS,US,CA,3233 W Harvard St Santa Ana CA US 92704,3005497913,DZE; MNH; MNI; JWJ; HWC; HRS; MBI; JDR; NHA; HTN; QRQ; PNP; NKB; KWP; KWQ; FST; JEY; HXX; PHX; MBF; HSB; KTT; OLO; MEH; OVD; MQP; PGN; NKG; FTM; OSN; DZI; EGG; KWD; NDP; PML; OWI; OSH; ETN; KCT; OUR; MAX; LXH; JDS; DZN,Implant; Endosseous; Root-Form; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Prosthesis; Wrist; 3 Part Metal-Plastic-Metal Articulation; Semi-Constrained; Screw; Fixation; Bone; Plate; Fastener; Nondegradable; Soft Tissue; Staple; Abutment; Dental; Washer; Bolt Nut; Non-Irrigation Endosseous Dental Implant Drill Bits; Dental Abutment Design Software For Dental Laboratory; Thoracolumbosacral Pedicle Screw System; Appliance; Spinal Interlaminal; Spinal Intervertebral Body; Light; Surgical; Fiberoptic; Screwdriver; Shoulder Prosthesis; Reverse Configuration; Shoulder; Metal/Polymer; Uncemented; Rod; Intramedullary And Accessories; Nail/Blade/Plate Combination; Multiple Component; Orthopedic Stereotaxic Instrument; Hip; Metal / Polymer; Non-Porous; Calcium Phosphate; Intervertebral Fusion Device With Integrated Fixation; Lumbar; Spinal Vertebral Body Replacement Device; Growing Rod System- Magnetic Actuation; Posterior Cervical Screw System; Mesh; Software For Diagnosis/Treatment; Drill; Powered; Attachment; Precision; All; Toe; Hemi-; Phalangeal; Accessories; Bone Cement; Posterior Screw Augmentation; Bone Fixation Cerclage; Sublaminar; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Stimulator; Nerve; Sterilization Wrap Containers; Trays; Cassettes & Other Accessories; Sacroiliac Joint Fixation; Intervertebral Fusion Device With Bone Graft; Orthopedic Manual Surgical Instrument; Nail; Instruments; Dental Hand,2; 1,"Dental; Orthopedic; General, Plastic Surgery; Neurology; Ear, Nose, Throat; General Hospital",,openFDA
"Primo Medical Group, INC",US,MA,75 Mill St STOUGHTON MA US 02072,1222928,HSX; GCY; KMJ; MUU; MZY; FZT; PTS; HWE; HWX; HWJ; MBI; NHA; HBC; GEI; ERL; QPB; LTI; DWF; HTN; HWC; LJT; FDA; GDF; GCJ; FTL; OQL; KRR; LXH; HWQ; FST; HBI; KDC; HRX; KWD; HTW; FDF; FED; JOK; FZX; KXA; HXG; FTY; MDM; NOF; EJX; JDR; HSD; PIH; MNB; DWE; HXX; FSM; GAG; GDW; KWI; NDP; KWS; NBH; NJD,Prosthesis; Knee; Femorotibial; Non-Constrained; Cemented; Metal/Polymer; Apparatus; Suction; Single Patient Use; Portable; Nonpowered; Lubricant; Patient; System; Lipoplasty; Graft; Vascular; Stainless Steel Tunneler; Cutter; Surgical; Endoscopic Grasping/Cutting Instrument; Non-Powered; Exempt; Instrument; Orthopedic; Ac-Powered Motor And Accessory/Attachment; Tap; Bone; Awl; Fastener; Fixation; Nondegradable; Soft Tissue; Abutment; Implant; Dental; Endosseous; Motor; Drill; Electric; Electrosurgical; Cutting & Coagulation & Accessories; Ent (Electric Or Pneumatic) Including Handpiece; Lipoplasty For Removal; Intragastric For Morbid Obesity; Catheter; Cannula And Tubing; Cardiopulmonary Bypass; Washer; Bolt Nut; Screw; Port & Catheter; Implanted; Subcutaneous; Intravascular; Enteroscope And Accessories; Guide; Needle; Laparoscope; General & Plastic Surgery; Mesh; Polymeric; Deployment Balloon; Patello/Femoral; Semi-Constrained; Orthopedic Manual Surgical Instrument; Passer; Light; Fiberoptic; Illuminator; Surgical Field; Disposable; Arthroscope; Toe; Hemi-; Phalangeal; Bit; Colonoscope And Accessories; Flexible/Rigid; Endoscopic Access Overtube; Gastroenterology-Urology; Scissors; Medical; Hip; Femoral; Resurfacing; Tamp; Tape; Measuring; Rulers And Calipers; Manual; General Use; Optical Impression; Computer Assisted Design And Manufacturing (Cad/Cam) Of Dental Restorations; Anchor; Preformed; Staple; Shoulder; Humeral; Metallic Uncemented; Urethral Insert With Pump For Bladder Drainage; Device; Thermal Ablation; Endometrial; Tubing; Pump; Screwdriver; Tray; Stapler; Implantable; Elbow; Radial; Polymer; Accessories; Metal/Polymer Cemented; Arthroscopic; Unicompartmental/Unicondylar; Uncemented; Porous-Coated,2; 1; 3,"Orthopedic; General, Plastic Surgery; General Hospital; Cardiovascular; Gastroenterology, Urology; Dental; Neurology; Ear, Nose, Throat; Unknown",,openFDA
Fisher Diagnostics,US,VA,8365 VALLEY PIKE MIDDLETOWN VA US 22645,1181121,JAQ; CHL; DBI; DDG; JIX; LCP; CDT; JJX; JIQ; JIS; KNK; NBW; LFR; NDW; JJY; GGK; CJY; KHQ; CFM; KLT; DLJ; CGS; CEK; CIX; JJE; CEO; KQO; JIL; JMT; JIN; LJX; JRE; JIO; JJB; CEN; JIR; CDM; GKL; GKZ; KLS; CIT; JZO; JIT; MZA; JGJ; MRV; JPZ; CJE; CZW; CFJ; DEW; JCB; JZJ; QEP; JGQ; CEM; JGS; CGZ; DLZ; DIP; GJH; CGX; JFP; JIH; DER; CHH; DFC; CZP; CDO; GIF; CKA; DFT; JMO; DHR; CKB; CJW; DAD; CDQ; PPM,System; Applicator; Radionuclide; Remote-Controlled; Electrode Measurement; Blood-Gases (Pco2; Po2) And Blood Ph; Complement C4; Antigen; Antiserum; Control; Transferrin; Calibrator; Multi-Analyte Mixture; Assay; Glycosylated Hemoglobin; Lipase Hydrolysis/Glycerol Kinase Enzyme; Triglycerides; Single (Specified) Analyte Controls (Assayed And Unassayed); Turbidimetric Method; Protein Or Albumin (Urinary; Non-Quant.); Primary; Acid; Uric; Uricase (Colorimetric); Test; Blood Glucose; Over The Counter; Glucose Dehydrogenase; Glucose; Porphyrin; Spectrophotometry; Lithium; Multi-Analyte Controls; All Kinds (Assayed); Products; Red-Cell Lysing Products; Azo Dye; Calcium; Radioassay; Triiodothyronine Uptake; Bathophenanthroline; Colorimetry; Iron (Non-Heme); Enzyme Immunoassay; Carbamazepine; Calibrators; Drug Specific; Nad Reduction/Nadh Oxidation; Cpk Or Isoenzymes; Biuret (Colorimetric); Total Protein; Bromcresol Green Dye-Binding; Albumin; Analyzer; Chemistry (Photometric; Discrete); For Clinical Use; Phosphomolybdate (Colorimetric); Inorganic Phosphorus; Automated Urinalysis System; Method; Enzymatic; Glucose (Urinary; Non-Quantitative); Diazo (Colorimetric); Nitrite (Urinary; Non-Quant); Nitroprusside; Ketones (Urinary; Urine Leukocyte; Refractometer For Clinical Use; Blood; Occult; Colorimetric; In Urine; Azo-Dyes; Bilirubin & Its Conjugates (Urinary; Counter; Cell; Automated (Particle Counter); Differential Cell; Theophylline; Nadh Oxidation/Nad Reduction; Ast/Sgot; Thyroid Autoantibody; Secondary; Equipment; Automated Bloodborne Pathogen; Photometric Method; Magnesium; Drink; Glucose Tolerance; Colorimetric Method; Gamma-Glutamyl Transpeptidase; Nitrophenylphosphate; Alkaline Phosphatase Or Isoenzymes; Complement C3; Lactate Dehydrogenase; Igg; Detergent; Prealbumin; Nucleic Acid Detection System For Non-Viral Microorganism(S) Causing Sexually Transmitted Infections; Turbidimetric; Electrode; Ion Specific; Potassium; Sodium; Ion-Specific; Chloride; Phenobarbital; Diphenylhydantoin; Indicator Method; Stain; Reticulocyte; Alkaline Picrate; Creatinine; Flame Photometry; Alpha-1-Lipoprotein; Enzymatic Esterase--Oxidase; Cholesterol; Lipoprotein; Low-Density; Iga; Uricase (U.V.); Diluent; Blood Cell; Alt/Sgpt; Igm; Ferrozine (Colorimetric) Iron Binding Capacity; Rheumatoid Factor; Acid Phosphatase; Naphthyl Phosphate; Bromcresol Purple Dye-Binding; Haptoglobin; Urease And Glutamic Dehydrogenase; Urea Nitrogen; General Purpose Reagent,2; 1; N,Radiology; Clinical Chemistry; Immunology; Hematology; Clinical Toxicology; Unknown; Pathology; Microbiology,K052407; K000781; K052148; K931786,openFDA
INSTRU-MED TECHNOLOGIES,US,IN,727 N Detroit St Warsaw IN US 46580,1833920,LZO; LPH; OVE; KWP; KWQ; NKB; HXB; MNH; OSH; MNI; OVD; MAX; PHM; FZX; MQP; GAD; HTQ; HTW; NPJ; KRR; HSX; NKG; ODP; HAW; JWH; KRO; MBH; KRQ; HRY; FIP; MWI; HXG; HWT; OWI; HWR; MQV; HWJ; JDR; MRW; NQW; LXT; HTD; FZO; HXQ; OUR; HWC; OLO; KWY; MJO; JDS; HSB; KTT; HWX; JDW; KCT; HRS; JDO; HTY; LXH; PML; MDM; HXL; HTO; HXW; ETN; DSI; HWW; HTJ; MBL; JWJ; JDI; HXX; HAO; OSN; HWE; NQP; HWA; GFC,Prosthesis; Hip; Semi-Constrained; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented; Metal/Polymer; Porous Uncemented; Intervertebral Fusion Device With Integrated Fixation; Cervical; Appliance; Fixation; Spinal Interlaminal; Spinal Intervertebral Body; Thoracolumbosacral Pedicle Screw System; Probe; Orthosis; Spondylolisthesis Spinal Fixation; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Spinal Pedicle Fixation; Lumbar; Intervertebral Fusion Device With Bone Graft; Thoracic; Guide; Surgical; Instrument; Spinal Vertebral Body Replacement Device; Retractor; Broach; Bit; Drill; Knee Patellofemorotibial; Partial; Cemented; Polymer/Metal/Polymer; Knee; Patello/Femoral; Femorotibial; Non-Constrained; Posterior Cervical Screw System; Neurological Stereotaxic Instrument; Patellofemorotibial; Constrained; Patello/Femorotibial; Porous; Coated; Subsystem; Water Purification; Monitor; Physiological; Patient (Without Arrhythmia Detection Or Alarms); Tamp; Template; Bone Fixation Cerclage; Sublaminar; Driver; Filler; Bone Void; Calcium Compound; Awl; Staple; Bone; System; Facet Screw Spinal Device; Spine; Plate; Laminoplasty; Metal; Nail/Blade/Plate Combination; Multiple Component; Metal Composite; Forceps; Chisel; Manual; Crimper; Pin; Sacroiliac Joint Fixation; Screw; Orthopedic Stereotaxic Instrument; Hemi-; Femoral; Cemented Or Uncemented; Intervertebral Disc; Nail; Rod; Intramedullary And Accessories; Tap; Threaded; Sterilization Wrap Containers; Trays; Cassettes & Other Accessories; Device; Proximal Femoral; Implant; Smooth; Orthopedic Manual Surgical Instrument; Bone Cement; Posterior Screw Augmentation; General Use; Mallet; Reamer; Bender; Stimulator; Nerve; Detector And Alarm; Arrhythmia; Countersink; Gauge; Depth; Wrist; 3 Part Metal-Plastic-Metal Articulation; Screwdriver; Non-Powered; Software For Diagnosis/Treatment; Orthopedic; Ac-Powered Motor And Accessory/Attachment; Posterior Metal/Polymer Spinal System; Fusion; Impactor,2; 1; U; 3,"Orthopedic; General, Plastic Surgery; Neurology; Gastroenterology, Urology; Cardiovascular; Unknown; General Hospital; Ear, Nose, Throat",,openFDA
RR DONNELLEY-SUPPLY CHAIN SOLUTIONS,US,WI,1600 DISK DR. Plover WI US 54467,3006371704,LFR; NBW; JIN; JQP; DPS; DXH; QDA; SAF; JJX; MDS; OZO; PZE; CAZ; QBJ; QLG; OZP; SBA,Glucose Dehydrogenase; Glucose; System; Test; Blood Glucose; Over The Counter; Nitroprusside; Ketones (Urinary; Non-Quant.); Calculator/Data Processing Module; For Clinical Use; Electrocardiograph; Transmitters And Receivers; Telephone; Electrocardiograph Software For Over-The-Counter Use; Integrated Continuous Glucose Monitor For Non-Intensive Glucose Monitoring; Over-The-Counter; Single (Specified) Analyte Controls (Assayed And Unassayed); Sensor; Invasive; Automated Insulin Dosing; Threshold Suspend; Non-Adjunctive; Factory-Calibrated; User-Initiated; Anesthesia Conduction Kit; Integrated Continuous Glucose Monitoring System; Factory Calibrated; Not For Use With Automated Insulin Delivery Systems; Automated Insulin Dosing Device System; Single Hormonal Control; Integrated Continuous Glucose Monitoring System With Sensor Containing Dexamethasone Acetate,2; 1; 3,Clinical Chemistry; Cardiovascular; Unknown; Anesthesiology,K132511; K160682; K121190; K122370; K092602; K130265; K060470; K092638,openFDA
"J&B PRECISION, INC.",US,TN,9261 Cordova Park Rd Cordova TN US 38018,3010041430,NKB; KWP; KWQ; KCT; OVD; MAX; MNH; MNI; ETN; ODP; HWD; NKG; OLO; HWC; HRS; HXX; KWI; MJO; OVE; HWT; JDR; LZA; DSI; HSB; NQW; OSH; JDW; PML; MQP; LXH; HAW; KTT; OWI; MWI; JDS; PGM; FIP,Thoracolumbosacral Pedicle Screw System; Appliance; Fixation; Spinal Interlaminal; Spinal Intervertebral Body; Sterilization Wrap Containers; Trays; Cassettes & Other Accessories; Intervertebral Fusion Device With Integrated Fixation; Lumbar; Intervertebral Fusion Device With Bone Graft; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Stimulator; Nerve; Cervical; Starter; Bone Screw; Posterior Cervical Screw System; Orthopedic Stereotaxic Instrument; Screw; Bone; Plate; Screwdriver; Prosthesis; Elbow; Hemi-; Radial; Polymer; Intervertebral Disc; Template; Staple; Polymer Patient Examination Glove; Detector And Alarm; Arrhythmia; Rod; Intramedullary And Accessories; Spine; Laminoplasty; Metal; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Pin; Threaded; Bone Cement; Posterior Screw Augmentation; Spinal Vertebral Body Replacement Device; Orthopedic Manual Surgical Instrument; Neurological Stereotaxic Instrument; Nail/Blade/Plate Combination; Multiple Component; Bone Fixation Cerclage; Sublaminar; Monitor; Physiological; Patient (Without Arrhythmia Detection Or Alarms); Nail; Growing Rod System; Subsystem; Water Purification,2; 1; 3,"Orthopedic; General Hospital; Ear, Nose, Throat; Neurology; Unknown; Cardiovascular; Gastroenterology, Urology",,openFDA
Nemcomed FW LLC,US,IN,8727 Clinton Park Drive FORT WAYNE IN US 46825,3006128100,KWQ; MAX; KWP; HWE; OSH; MNH; MNI; MBF; OVD; OWB; FZY; GDG; OLO; HWT; NTG; HWC; FGM; GFG; HTJ; GFJ; HXX; NKB; GFC; HRS; MQP; FST; JDS; HSN; HTQ; HXW; LZO; LWJ; LPH; JDI; KWZ; GEG; HXB; HWB; GFF; HWJ; ODP; DZJ; OVE; KTZ; HSB; HWM; HWW; LRP; HTR; HTW; HXL; HTC; HTO; NKG; HTD; PEK; MEH; KWY; JDL; KWA; MAY; HBE; KWT; HSD; GED; HWX; HXC; GFI; GDZ; PDQ; ETN; HTF; MDM; MQN; GDX; GAD; HXP; HWA; PLR; GDI; EZX; HAW; GWF; KWS; HWR; KIH; NBH; FZX; KWI; HXQ; GEA; LRN; HWK; FZO; GBX; HTX; JDQ; LXH; HXD; KQW; HST; JWH; FSM; HXG; PGN; IKN; HWN; PML; KDD; OWI; MJO,Appliance; Fixation; Spinal Intervertebral Body; Intervertebral Fusion Device With Bone Graft; Lumbar; Spinal Interlaminal; Instrument; Surgical; Orthopedic; Ac-Powered Motor And Accessory/Attachment; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Prosthesis; Shoulder; Semi-Constrained; Metal/Polymer; Uncemented; Intervertebral Fusion Device With Integrated Fixation; Interventional Fluoroscopic X-Ray System; Hammer; Hook; General & Plastic Surgery; Orthopedic Stereotaxic Instrument; Template; Ankle; Non-Constrained; Screw; Bone; Probe And Director; Gastro-Urology; Bit; Gauge; Depth; Mallet; Screwdriver; Thoracolumbosacral Pedicle Screw System; Driver; Pin; Plate; Spinal Vertebral Body Replacement Device; Light; Fiberoptic; Nail; Cemented; Broach; Bender; Hip; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Porous Uncemented; Constrained; Cemented Or Uncemented; Elevator; Probe; Extractor; Bur; Awl; Cervical; Wire; And Bone Drill; Manual; Caliper; Rod; Intramedullary And Accessories; Osteotome; Countersink; Tray; Rasp; Drill; Pliers; Reamer; Posterior Cervical Screw System; Forceps; Spinous Process Plate; Metal / Polymer; Non-Porous; Calcium Phosphate; Hemi-; Femoral; Semi-Constrained (Metal Cemented Acetabular Component); Semi-Constrained (Metal Uncemented Acetabular Component); Cemented Or Non-Porous Cemented; Osteophilic Finish; Drills; Burrs; Trephines & Accessories (Simple; Powered); Metal/Polymer Cemented; Humeral; Metallic Uncemented; Brush; Dermabrasion; Tap; Wrench; Handle; Scalpel; Neurosurgical Nerve Locator; Stimulator; Nerve; Curette; General Use; External Mandibular Fixator And/Or Distractor; One-Piece; Retractor; Bending Or Contouring; Impactor; Spinal Vertebral Body Replacement Device - Cervical; Dissector; Mesh; Metal; Neurological Stereotaxic Instrument; Electrical; Evoked Response; Dispenser; Cement; Accessories; Arthroscopic; Guide; Elbow; Radial; Polymer; Crimper; Cannula; Trephine; Chisel; Catheter; Irrigation; Rongeur; Cerclage; Orthopedic Manual Surgical Instrument; Clamp; Goniometer; Nonpowered; Apparatus; Traction; Non-Powered; Knee; Patellofemorotibial; Polymer/Metal/Polymer; Tamp; Growing Rod System- Magnetic Actuation; Electromyograph; Diagnostic; Compression; Bone Cement; Posterior Screw Augmentation; Kit; Surgical Instrument; Disposable; Bone Fixation Cerclage; Sublaminar; Intervertebral Disc,2; 1; 3,"Orthopedic; General, Plastic Surgery; Radiology; Neurology; Unknown; Gastroenterology, Urology; Dental; Ear, Nose, Throat; Physical Medicine",,openFDA
"Windstone Medical Packaging, Inc.",US,MT,1400 Montana Ave. Billings MT US 59101,3025686427,KDD,Kit; Surgical Instrument; Disposable,1,"General, Plastic Surgery",,openFDA
ARCH Medical Solutions - Seabrook,US,NH,15 WOODWORKERS WAY SEABROOK NH US 03874,1221763,HWJ; KWQ; MNH; KWP; MNI; NKB; HSB; KWA; LPH; LZO; MAY; MEH; KWL; KWY; LWJ; JDL; KWZ; JDI; GAD; OLO; MRW; NKG; PDQ; ETN; HAW; GWF; IKN; BTR; BSK; JWH; MBH; HTX; HTF; PHM; OVD; MAX; HWA; PGN; HTR; HXX; KCT; QNN; FSM; OQG; HTD; GEA; HTW; MJO; GAC; OSH; KTZ; HWX; FSQ; GZT; FZX; HWR; FZO; OUR; PML; HWT; HTO; OWI; FTY; HXC; HAO; LXH; HWB; HWN; HWE; HXW; HXB; MQV,Awl; Appliance; Fixation; Spinal Intervertebral Body; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Interlaminal; Spinal Pedicle Fixation; Thoracolumbosacral Pedicle Screw System; Rod; Intramedullary And Accessories; Prosthesis; Hip; Semi-Constrained (Metal Uncemented Acetabular Component); Semi-Constrained; Metal/Polymer; Porous Uncemented; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented; Cemented Or Non-Porous Cemented; Osteophilic Finish; Metal / Polymer; Non-Porous; Calcium Phosphate; Hemi-; Femoral; Metal; Cemented Or Uncemented; Retractor; Orthopedic Stereotaxic Instrument; System; Facet Screw Spinal Device; Posterior Cervical Screw System; Neurosurgical Nerve Locator; Stimulator; Nerve; Neurological Stereotaxic Instrument; Electrical; Evoked Response; Electromyograph; Diagnostic; Tube; Tracheal (W/Wo Connector); Cuff; Tracheal Tube; Inflatable; Knee; Patellofemorotibial; Cemented; Polymer/Metal/Polymer; Patello/Femorotibial; Porous; Coated; Rongeur; Curette; Intervertebral Fusion Device With Bone Graft; Thoracic; Intervertebral Fusion Device With Integrated Fixation; Lumbar; Impactor; Growing Rod System- Magnetic Actuation; Rasp; Screwdriver; Sterilization Wrap Containers; Trays; Cassettes & Other Accessories; Total Talus Replacement; Tray; Surgical; Instrument; Constrained; Hip Prosthesis; + Additive; Forceps; Cannula; General & Plastic Surgery; Bit; Drill; Intervertebral Disc; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Caliper; Tap; Bone; Light; Self-Retaining; For Neurosurgery; Guide; Driver; Chisel; Manual; Sacroiliac Joint Fixation; Bone Cement; Posterior Screw Augmentation; Template; Reamer; Bone Fixation Cerclage; Sublaminar; Tape; Measuring; Rulers And Calipers; Wrench; Non-Powered; Orthopedic Manual Surgical Instrument; Extractor; Compression; Orthopedic; Ac-Powered Motor And Accessory/Attachment; Bender; Probe; Filler; Bone Void; Calcium Compound; Semi-Constrained (Metal Cemented Acetabular Component),1; 2; 3; U; f,"Orthopedic; General, Plastic Surgery; Neurology; Unknown; Ear, Nose, Throat; Physical Medicine; Anesthesiology; General Hospital",,openFDA
G & H Wire Company,US,IN,40 Linville Way Franklin IN US 46131,1833132,NJM; EJF; DZC; DZD,Bracket; Ceramic; Orthodontic; Metal; Wire; Tube,2; 1,Dental,,openFDA
"QUALITY TECH SERVICES, LLC",US,MN,10525 Hampshire Ave. S. Bloomington MN US 55438,3003477135,KWH; DZE; HTN; MAX; MQP; LZO; MBL; LPH; NEG; HSB; OUG; LZP; HWC; OQG; LWJ; IKE; NHA; JDR; OVD; MBI; MNH; KWP; OVE; ODP; HAW; FRO; HRS; MNI; HTR; HTY; GYK; NKB; OUR; OLO; MBH; JWH; JWJ; ELZ; HWM; HWA; DHB; KWD; KWQ; OSH; KWY; PST; CBK; KPS; NKG; OJP; BSR; GDF; HSX; HRY; MQV; HXR; JDQ; PLA; HXX; IYE; QSZ; HSN; OWB; JAA; OXO; HWE; GXI; HXP; QON; HWX; EZL; OWI; FZX; HTO; QXV; KWI; OIS; FQO; NDP; MBP; PLR; KXE; FGY; OIY; KYI; KYJ; JAK; JXG; HTE; GEX; NBH; GFI; LYA; GAT; MRW; ORG; HRX; ENW; KDD; OMX; GFA; MDM; HTJ; HWB; KCT; KCJ; NHL; MHY; PJS; MBX; GXD; LXN; LZJ; FMF; MRU; GES; KTI; LLZ; NQW; JDZ; KIH; MKY; LGW; NPJ; KRR; LXB; GDZ; HWT; PLF; MJW; NAM; ETN; HAO; HTW; FSM; HBW; GXR; GWO; HXI; KWS; HSD; GXZ; PKC; LXH; GFG; DWS; OJH; FQH; EZW,Prosthesis; Toe; Constrained; Polymer; Implant; Endosseous; Root-Form; Washer; Bolt Nut; Intervertebral Fusion Device With Bone Graft; Lumbar; Spinal Vertebral Body Replacement Device; Hip; Semi-Constrained; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented; Metal/Polymer; Porous; Porous Uncemented; Finger Semi-Constrained Pyrolytic Carbon Uncemented Prosthesis; Rod; Fixation; Intramedullary And Accessories; Medical Device Data System; Aid; Surgical; Viscoelastic; Screw; Bone; Hip Prosthesis; Cemented; + Additive; Transducer; Miniature Pressure; Abutment; Dental; Staple; Intervertebral Fusion Device With Integrated Fixation; Fastener; Nondegradable; Soft Tissue; Orthosis; Spondylolisthesis Spinal Fixation; Appliance; Spinal Interlaminal; Cervical; Neurological Stereotaxic Instrument; Dressing; Wound; Drug; Plate; Spinal Pedicle Fixation; Rasp; Pin; Smooth; Instrument; Shunt System Implantation; Thoracolumbosacral Pedicle Screw System; Sacroiliac Joint Fixation; Orthopedic Stereotaxic Instrument; Knee; Patello/Femorotibial; Coated; Polymer/Metal/Polymer; Patellofemorotibial; Wrist; 3 Part Metal-Plastic-Metal Articulation; Crown; Preformed; Osteotome; Impactor; System; Test; Radioallergosorbent (Rast) Immunological; Hemi-; Phalangeal; Spinal Intervertebral Body; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Femoral; Cemented Or Uncemented; Aortic Annuloplasty Ring; Ventilator; Continuous; Facility Use; Tomography; Computed; Emission; Posterior Cervical Screw System; Orthopedic Computer Controlled Surgical System; Stylet; Tracheal Tube; Guide; Needle; Femorotibial; Non-Constrained; Filler; Bone Void; Calcium Compound; Spatula; Orthopedic; Cerclage; Esophageal Thermal Regulation And Gastric Suctioning Device; Screwdriver; Accelerator; Linear; Medical; Absorbable Synthetic Wound Dressing; Ankle; Interventional Fluoroscopic X-Ray System; X-Ray; Fluoroscopic; Image-Intensified; Image-Intensified Fluoroscopic X-Ray System; Mobile; Ac-Powered Motor And Accessory/Attachment; Probe; Radiofrequency Lesion; Bending Or Contouring; Implanted Electrical Device Intended For Treatment Of Fecal Incontinence; Tap; Catheter; Retention Type; Balloon; Bone Fixation Cerclage; Sublaminar; Reamer; Temperature Regulation Device For Esophageal Protection During Cardiac Ablation; Elbow; Radial; Calcium Salt Bone Void Filler; Drillable; Non-Screw Augmentation; Table; Operating-Room; Ac-Powered; Accessories; Osteoinduction (W/O Human Growth Factor); Spinal Vertebral Body Replacement Device - Cervical; Ulnar; Cannula; Injection; Polymer + Additive/Metal/Polymer + Additive; Carpal Trapezium; Finger; Shunt; Central Nervous System And Components; Elevator; Powered Laser Surgical Instrument; Arthroscopic; Manual; Splint; Intranasal Septal; Suture; Nonabsorbable; Synthetic; Polyethylene; Facet Screw Spinal Device; Platelet And Plasma Separator For Bone Graft Handling; Arthroscope; Nasopharyngeal; Kit; Surgical Instrument; Disposable; High Demand; Revision; Pyrolytic Carbon; Uncemented Finger Prosthesis; Blade; Saw; General & Plastic Surgery; General Use; Gauge; Depth; Extractor; Sterilization Wrap Containers; Trays; Cassettes & Other Accessories; Applicator; Ent; Stimulator; Electrical; Implanted; For Parkinsonian Symptoms; For Parkinsonian Tremor; For Essential Tremor; Thalamic; Epilepsy; Generator; Lesion; Radiofrequency; Heart-Valve; Toe (Metatarsophalangeal); Joint; Syringe; Piston; Implanted Subcortical Electrical Stimulator (Motor Disorders); Scalpel; Bronchoscope Accessory; Image Processing; Radiological; Spine; Laminoplasty; Metal; Mixer; Cement; For Clinical Use; Dispenser; Skin Closure; Spinal-Cord; Totally Implanted For Pain Relief; Knee Patellofemorotibial; Partial; Patello/Femoral; Hearing Aid; Bone Conduction; Handle; Template; Bone Wedge; Subtalar; Plug; Peripheral Nerve; Non-Implanted; For Urinary Incontinence; Nerve; Non-Powered; Bit; Drill; Tray; Cranioplasty; Cover; Burr Hole; Alterable; Passer; Wire; Shoulder; Metal/Polymer Cemented; Humeral; Metallic Uncemented; Electrode; Total Anatomic Shoulder; Uncemented Metaphyseal Humeral Stem With No Diaphyseal Incursion; Orthopedic Manual Surgical Instrument; Instruments; Cardiovascular; Orthopedic Tray; Lavage; Jet; Implantable; For Incontinence,2; 3; 1; U; f,"Orthopedic; Dental; Unknown; General Hospital; Ophthalmic; Physical Medicine; Neurology; General, Plastic Surgery; Immunology; Cardiovascular; Anesthesiology; Radiology; Gastroenterology, Urology; Ear, Nose, Throat; Hematology",,openFDA
